source,target
s82052,s82053
s40383,s40384
s82053,s40385
s40384,s40385
s40384,s92295
s40385,s40386
s40385,s82054
s92295,s40386
s40386,s103990
s40386,s40387
s82054,s40387
s103990,s40388
s40387,s40388
s40387,s82055
s40388,s92296
s40388,s40389
s82055,s40389
s92296,s40391
s40389,s40391
s40389,s40392
s40391,s92297
s40391,s40393
s40392,s40393
s92297,s92298
s40393,s40395
s92298,s40396
s40395,s40396
s40395,s40397
s40396,s40398
s40397,s82056
s82056,s40400
s40398,s40399
s40400,s40401
s40399,s40401
s40399,s103991
s40401,s40402
s103991,s103992
s40402,s99365
s40402,s40403
s103992,s40403
s99365,s40404
s40403,s40404
s40403,s103993
s40404,s40406
s103993,s103994
s40406,s82057
s40406,s40407
s103994,s40407
s82057,s40410
s40407,s40410
s40407,s103995
s40410,s40412
s40410,s40415
s103995,s40412
s40412,s40413
s40412,s40414
s40415,s40413
s40413,s40417
s40413,s40416
s40414,s40416
s40417,s40418
s40416,s40419
s40416,s40418
s40419,s40420
s40418,s40420
s40418,s92299
s40420,s40422
s92299,s40423
s40423,s40424
s40422,s82058
s40422,s40424
s82058,s40425
s40424,s92300
s40424,s40425
s92300,s92301
s40425,s40427
s92301,s92302
s40427,s40429
s92302,s92303
s40429,s40430
s40430,s40432
s92303,s92304
s92304,s92305
s40432,s40434
s92305,s40436
s40434,s40436
s40434,s99366
s40436,s40438
s40436,s92306
s99366,s40438
s40438,s40440
s92306,s40441
s40441,s40442
s40440,s99367
s40440,s40442
s99367,s40443
s40442,s92307
s40442,s40443
s92307,s40444
s40443,s40444
s40443,s40445
s40444,s40446
s40445,s40447
s40446,s40448
s40447,s82059
s40448,s40450
s82059,s40451
s40451,s82060
s40450,s40452
s82060,s40455
s40452,s92309
s40452,s40455
s92309,s40456
s40455,s99369
s40455,s40456
s99369,s40459
s40456,s40459
s40456,s92310
s40459,s40461
s40459,s40460
s92310,s40460
s40461,s40462
s40460,s92311
s40460,s40462
s92311,s40463
s40462,s82061
s40462,s40463
s82061,s40465
s40463,s40464
s40463,s103997
s40464,s40467
s103997,s40467
s40465,s82062
s40467,s99370
s40467,s40469
s82062,s40469
s99370,s40472
s40469,s40471
s40471,s40473
s40472,s99371
s99371,s40475
s40473,s103998
s40473,s40475
s103998,s40477
s40475,s40477
s40475,s99372
s40477,s40479
s40477,s103999
s99372,s40479
s40479,s40480
s40479,s99373
s103999,s40480
s40480,s82063
s40480,s40481
s99373,s40481
s82063,s40483
s40481,s40484
s40481,s40483
s40484,s40486
s40483,s40486
s40483,s82064
s40486,s40488
s82064,s82065
s82065,s40491
s40488,s104000
s40488,s40491
s104000,s40493
s40491,s40494
s40491,s40493
s40494,s82066
s40493,s40495
s40495,s40497
s82066,s82067
s40497,s40498
s40497,s82069
s82067,s40498
s40498,s40499
s40498,s82068
s82069,s40499
s40499,s40501
s40499,s92312
s82068,s40501
s40501,s40502
s40501,s82071
s92312,s40502
s40502,s40503
s40502,s82070
s82071,s40503
s40503,s40504
s40503,s40505
s82070,s40504
s40504,s40506
s40505,s104001
s40506,s40508
s40506,s40507
s104001,s40507
s40508,s40509
s40507,s92313
s40507,s40509
s92313,s40510
s40509,s40510
s40509,s99374
s40510,s40511
s99374,s99375
s40511,s40513
s99375,s40514
s40513,s40515
s40514,s99376
s40515,s40516
s99376,s99377
s99377,s99378
s40516,s40517
s99378,s99379
s40517,s40518
s99379,s40520
s40518,s40519
s40520,s40522
s40519,s40521
s40522,s40523
s40521,s104002
s40521,s40523
s104002,s104003
s40523,s40524
s104003,s40525
s40524,s82072
s40524,s40525
s82072,s40526
s40525,s92314
s40525,s40526
s92314,s40528
s40526,s104004
s40526,s40528
s104004,s104005
s40528,s40530
s40530,s40532
s104005,s40533
s40532,s99382
s40532,s40534
s40533,s40534
s99382,s40536
s40534,s40537
s40534,s40536
s40537,s40538
s40536,s40538
s40536,s99383
s40538,s40540
s40538,s40541
s99383,s40540
s40540,s40542
s40540,s99384
s40541,s40542
s40542,s82076
s40542,s82077
s40542,s40544
s99384,s40544
s82076,s82078
s82077,s40545
s40544,s40545
s82078,s82079
s40545,s40546
s82079,s82080
s40546,s40547
s40547,s40548
s82080,s82081
s40548,s40549
s82081,s82082
s40549,s92315
s40549,s40550
s82082,s40550
s92315,s40551
s40550,s82085
s40550,s40551
s82085,s40552
s40551,s92316
s40551,s40552
s92316,s40553
s40552,s40553
s40552,s104006
s40553,s40555
s40553,s99386
s104006,s40555
s40555,s40556
s99386,s99387
s99387,s40557
s40556,s82086
s40556,s40557
s82086,s40559
s40557,s40559
s40557,s99390
s40559,s40560
s40559,s92321
s99390,s40560
s40560,s40561
s92321,s92322
s92322,s40562
s40561,s40562
s40561,s99391
s40562,s40563
s40562,s82088
s99391,s40563
s40563,s40564
s82088,s40565
s40565,s40566
s40564,s40566
s40564,s104007
s40566,s40567
s40566,s92323
s104007,s40567
s40567,s40569
s40567,s104009
s92323,s40569
s40569,s40571
s104009,s104010
s104010,s104011
s40571,s40573
s104011,s40576
s40573,s40575
s40575,s92326
s40575,s40577
s40576,s40577
s92326,s40579
s40577,s104012
s40577,s40579
s104012,s104361
s40579,s40581
s40581,s40583
s104361,s40584
s40584,s104362
s40583,s40585
s40585,s40587
s104362,s104363
s40587,s40589
s104363,s104364
s104364,s104365
s40589,s40590
s104365,s40591
s40590,s40592
s40590,s40591
s40592,s40593
s40591,s40593
s40591,s99617
s40593,s40595
s40593,s40594
s99617,s40594
s40595,s40597
s40594,s40596
s40597,s40598
s40596,s40599
s40596,s40598
s40599,s40600
s40598,s40601
s40598,s40600
s40601,s40602
s40600,s40603
s40600,s40602
s40603,s40604
s40602,s82725
s40602,s40604
s82725,s40607
s40604,s99618
s40604,s40607
s99618,s40609
s40607,s40609
s40607,s40610
s40609,s40611
s40610,s40612
s40611,s40613
s40612,s104366
s40613,s40615
s40613,s40614
s104366,s40614
s40615,s40616
s40614,s40616
s40614,s40617
s40616,s40618
s40616,s82726
s40617,s40618
s40618,s40620
s82726,s82727
s82727,s40623
s40620,s40622
s40623,s82728
s40622,s40624
s40624,s40627
s40624,s40626
s82728,s40626
s40627,s40628
s40626,s40628
s40626,s82729
s40628,s40630
s82729,s82730
s82730,s82731
s40630,s40632
s40632,s40634
s82731,s82732
s82732,s82733
s40634,s40635
s82733,s82734
s40635,s40636
s82734,s40638
s40636,s40638
s40636,s104367
s40638,s92747
s40638,s40639
s104367,s40639
s92747,s40640
s40639,s40640
s40639,s82735
s40640,s104368
s40640,s40642
s82735,s40642
s104368,s40643
s40642,s82736
s40642,s40643
s82736,s40644
s40643,s92748
s40643,s40644
s92748,s40645
s40644,s40645
s40644,s40646
s40645,s40649
s40645,s104369
s40646,s40649
s40649,s40651
s40649,s92751
s104369,s40651
s40651,s40652
s40651,s82737
s92751,s40652
s40652,s92752
s40652,s40653
s82737,s40653
s92752,s40655
s40653,s82739
s40653,s40655
s82739,s40656
s40655,s40656
s40655,s82738
s40656,s40658
s40656,s99619
s82738,s40658
s40658,s40659
s99619,s40660
s40659,s40661
s40659,s40662
s40660,s40661
s40661,s40663
s40662,s92753
s40663,s40664
s92753,s92754
s40664,s40666
s40664,s40668
s92754,s40666
s40666,s40667
s40666,s92755
s40668,s40667
s40667,s40669
s92755,s92756
s92756,s40670
s40669,s99620
s40669,s40670
s99620,s40673
s40670,s40672
s40670,s40671
s40673,s40674
s40672,s40674
s40671,s104370
s40671,s40674
s104370,s40675
s40674,s40675
s40674,s92757
s40675,s40676
s40675,s99621
s92757,s40676
s40676,s104373
s40676,s40677
s99621,s40677
s104373,s104374
s40677,s40678
s104374,s40679
s40678,s40680
s40678,s40679
s40680,s40681
s40679,s40681
s40679,s40682
s40681,s40686
s40681,s40683
s40682,s40683
s40686,s40684
s40683,s82740
s40683,s40684
s82740,s82741
s40684,s40687
s40687,s92759
s40687,s40688
s82741,s40688
s92759,s40689
s40688,s82742
s40688,s40689
s82742,s82743
s40689,s40690
s40690,s40691
s82743,s82744
s82744,s40693
s40691,s40700
s40691,s40693
s40700,s40694
s40693,s40694
s40693,s40696
s40694,s82745
s40694,s40695
s40696,s40695
s82745,s82746
s40695,s40698
s82746,s82747
s40698,s40701
s82747,s40702
s40701,s40703
s40701,s40702
s40703,s40704
s40702,s40704
s40702,s82748
s40704,s40706
s82748,s82749
s82749,s82750
s40706,s40708
s82750,s40710
s40708,s40711
s40708,s40710
s40711,s92760
s40710,s40712
s40712,s40713
s92760,s92762
s92762,s40715
s40713,s104376
s40713,s40715
s104376,s104377
s40715,s40716
s104377,s40717
s40716,s99624
s40716,s40717
s99624,s40718
s40717,s40718
s40717,s82751
s40718,s40719
s40718,s104378
s82751,s40719
s40719,s82752
s40719,s40721
s104378,s40721
s82752,s82753
s40721,s40722
s82753,s40724
s40722,s104379
s40722,s40724
s104379,s40725
s40724,s40726
s40724,s40725
s40726,s40727
s40725,s104380
s40725,s40727
s104380,s40728
s40727,s40729
s40727,s40728
s40729,s40730
s40728,s40730
s40728,s40731
s40730,s99625
s40730,s40732
s40731,s40732
s99625,s40733
s40732,s40733
s40732,s82759
s40733,s40735
s40733,s40734
s82759,s40734
s40735,s104381
s40734,s40736
s40736,s40737
s104381,s104382
s104382,s104383
s40737,s40738
s104383,s40739
s40738,s82760
s40738,s40739
s82760,s40741
s40739,s40740
s40741,s40744
s40740,s40742
s40744,s40743
s40742,s104384
s40742,s40743
s104384,s40745
s40743,s40746
s40743,s40745
s40746,s82761
s40745,s40747
s40747,s104385
s40747,s40749
s82761,s40749
s104385,s104386
s40749,s40751
s40751,s40753
s40751,s82763
s104386,s40753
s40753,s40755
s82763,s82764
s82764,s82765
s40755,s40756
s82765,s40758
s40756,s40759
s40756,s40758
s40759,s40760
s40758,s82766
s40758,s40760
s82766,s40761
s40760,s104387
s40760,s40761
s104387,s40762
s40761,s40762
s40761,s92764
s40762,s40764
s40762,s104388
s92764,s40764
s40764,s40765
s40764,s92765
s104388,s40765
s40765,s40767
s92765,s92766
s40767,s40769
s40767,s40770
s92766,s40769
s40769,s40771
s40769,s92767
s40770,s40771
s40771,s40772
s92767,s40773
s40772,s40774
s40773,s92768
s92768,s40775
s40774,s40776
s40774,s40775
s40776,s40777
s40775,s40777
s40775,s82767
s40777,s40779
s82767,s82768
s82768,s40781
s40779,s40781
s40779,s92769
s40781,s40782
s40781,s40783
s92769,s40782
s40782,s92770
s40782,s40784
s40783,s40784
s92770,s40785
s40784,s82769
s40784,s40785
s82769,s40786
s40785,s40787
s40785,s40786
s40787,s40788
s40786,s40789
s40786,s40788
s40789,s40790
s40788,s92771
s40788,s40790
s92771,s92772
s40790,s40791
s40791,s40793
s40791,s40792
s92772,s40792
s40793,s40794
s40792,s40795
s40792,s40794
s40795,s40800
s40794,s40796
s40796,s40798
s40796,s40797
s40800,s40797
s40798,s40799
s40797,s82770
s40797,s40799
s82770,s40801
s40799,s99626
s40799,s40801
s99626,s40802
s40801,s104389
s40801,s40802
s104389,s40804
s40802,s40804
s40802,s82771
s40804,s92773
s40804,s40805
s82771,s40805
s92773,s92774
s40805,s40806
s92774,s40808
s40806,s40809
s40806,s40808
s40809,s40810
s40808,s40811
s40808,s40810
s40811,s40812
s40810,s82772
s40810,s40812
s82772,s40813
s40812,s40813
s40812,s104391
s40813,s92775
s40813,s40814
s104391,s40814
s92775,s92776
s40814,s40816
s40816,s40818
s92776,s40828
s40828,s40819
s40818,s40819
s40818,s101678
s40819,s40821
s101678,s101679
s101679,s40822
s40821,s40822
s40821,s40826
s40822,s40823
s40822,s40824
s40826,s40823
s40823,s40825
s40824,s101680
s40825,s40827
s101680,s101681
s101681,s40829
s40827,s40830
s40827,s40829
s40830,s40831
s40829,s40831
s40829,s92777
s40831,s40836
s40831,s40832
s92777,s40832
s40836,s40833
s40832,s92778
s40832,s40833
s92778,s40837
s40833,s40838
s40833,s40837
s40838,s40839
s40837,s92779
s40837,s40839
s92779,s40840
s40839,s40840
s40839,s40842
s40840,s40843
s40840,s40841
s40842,s40841
s40843,s40844
s40841,s40844
s40841,s82774
s40844,s40845
s40844,s40846
s82774,s40845
s40845,s92780
s40845,s40847
s40846,s40847
s92780,s40848
s40847,s40849
s40847,s40848
s40849,s82775
s40848,s40850
s82775,s40851
s40850,s40851
s40850,s99628
s40851,s40853
s40851,s92782
s99628,s40853
s40853,s40855
s92782,s92784
s92784,s40857
s40855,s40858
s40855,s40857
s40858,s40860
s40857,s40859
s40860,s82776
s40859,s40861
s40861,s40862
s82776,s82777
s40862,s92785
s40862,s40864
s82777,s40864
s92785,s40865
s40864,s82778
s40864,s40865
s82778,s40866
s40865,s82780
s40865,s40866
s82780,s40867
s40866,s82779
s40866,s40867
s82779,s40869
s40867,s40868
s40868,s40870
s40869,s82781
s40870,s40871
s82781,s82782
s40871,s40874
s40871,s40872
s82782,s40872
s40874,s40873
s40872,s40873
s40872,s104392
s40873,s40875
s40873,s82783
s104392,s40875
s40875,s40877
s82783,s82784
s40877,s40878
s82784,s40879
s40878,s40880
s40879,s82785
s82785,s82786
s40880,s40881
s40881,s40885
s40881,s40882
s82786,s40882
s40885,s40883
s40882,s40883
s40882,s40886
s40883,s40884
s40883,s99630
s40886,s40884
s40884,s40889
s40884,s40887
s99630,s40887
s40889,s40888
s40887,s92786
s40887,s40888
s92786,s92787
s40888,s40890
s92787,s40891
s40890,s40891
s40890,s40894
s40891,s92788
s40891,s40892
s40894,s40892
s92788,s40893
s40892,s40893
s40892,s40896
s40893,s40897
s40893,s40895
s40896,s40895
s40897,s40899
s40895,s82787
s40895,s40899
s82787,s40900
s40899,s40900
s40899,s40901
s40900,s40902
s40900,s40903
s40901,s40902
s40902,s40904
s40902,s104393
s40903,s40904
s40904,s40905
s40904,s92789
s104393,s40905
s40905,s40907
s40905,s40906
s92789,s40906
s40907,s40908
s40906,s92790
s40906,s40908
s92790,s40909
s40908,s40909
s40908,s40912
s40909,s104394
s40909,s40911
s40912,s40911
s104394,s104395
s40911,s40913
s40913,s40914
s40913,s40915
s104395,s40914
s40914,s40916
s40914,s104396
s40915,s40916
s40916,s40917
s40916,s40921
s104396,s40917
s40917,s40919
s40917,s40918
s40921,s40918
s40919,s82788
s40918,s40920
s40920,s40924
s40920,s40923
s82788,s40923
s40924,s40925
s40923,s104397
s40923,s40925
s104397,s40927
s40925,s92791
s40925,s40927
s92791,s40928
s40927,s40928
s40927,s104398
s40928,s40929
s104398,s104399
s40929,s40931
s40929,s40930
s104399,s40930
s40931,s40932
s40930,s40932
s40930,s104400
s40932,s40933
s40932,s40934
s104400,s40933
s40933,s40935
s40933,s104401
s40934,s40935
s40935,s40936
s40935,s82789
s104401,s40936
s40936,s104402
s40936,s40939
s82789,s82790
s104402,s40940
s40939,s40940
s82790,s82791
s82791,s40942
s40940,s40942
s40940,s104403
s40942,s40943
s104403,s104404
s104404,s40945
s40943,s40946
s40943,s40945
s40946,s40948
s40945,s40947
s40947,s40949
s40947,s40950
s40948,s40949
s40949,s40951
s40949,s40952
s40950,s40951
s40951,s40953
s40951,s40956
s40952,s40953
s40953,s40955
s40953,s40954
s40956,s40954
s40955,s82792
s40954,s40957
s82792,s40960
s40957,s40959
s40959,s40961
s40959,s40962
s40960,s40961
s40961,s82793
s40961,s40963
s40962,s40963
s82793,s82794
s40963,s40965
s40965,s40967
s82794,s82795
s40967,s40969
s40967,s40970
s82795,s40969
s40969,s40971
s40970,s40977
s40977,s40972
s40971,s40972
s40971,s40973
s40972,s40974
s40972,s82796
s40973,s40974
s40974,s40976
s40974,s92792
s82796,s40976
s40976,s40978
s40976,s104405
s92792,s40978
s40978,s40979
s40978,s82797
s104405,s40979
s40979,s104406
s40979,s40982
s82797,s40982
s104406,s40984
s40982,s40984
s40982,s40985
s40984,s40986
s40984,s40987
s40985,s40986
s40986,s40988
s40986,s92793
s40987,s40988
s40988,s40990
s92793,s40991
s40991,s40992
s40990,s40993
s40990,s40992
s40993,s40995
s40992,s40994
s40994,s82798
s40994,s40996
s40995,s40996
s82798,s40997
s40996,s92794
s40996,s40997
s92794,s40998
s40997,s40999
s40997,s40998
s40999,s41000
s40998,s41001
s40998,s41000
s41001,s41002
s41000,s82799
s41000,s41002
s82799,s82800
s41002,s41003
s41003,s41004
s82800,s82801
s82801,s41005
s41004,s99631
s41004,s41005
s99631,s41006
s41005,s41006
s41005,s82802
s41006,s41008
s82802,s82803
s82803,s41010
s41008,s41010
s41008,s41011
s41010,s82804
s41010,s41012
s41011,s41012
s82804,s41015
s41012,s41014
s41015,s82805
s41014,s41016
s82805,s41018
s41016,s104407
s41016,s41018
s104407,s104408
s41018,s41020
s41020,s41021
s41020,s41022
s104408,s41021
s41021,s41023
s41022,s99632
s41023,s41024
s99632,s41025
s41024,s41026
s41025,s99633
s41026,s41027
s99633,s41029
s41027,s92795
s41027,s41028
s41029,s41028
s92795,s41030
s41028,s41030
s41028,s99634
s41030,s41031
s41030,s104409
s99634,s41031
s41031,s92796
s41031,s41032
s104409,s41032
s92796,s41033
s41032,s41033
s41032,s41034
s41033,s41035
s41033,s82806
s41034,s41035
s41035,s41047
s41035,s41036
s82806,s41036
s41047,s41037
s41036,s41037
s41036,s104410
s41037,s41039
s104410,s104411
s104411,s41041
s41039,s92797
s41039,s41041
s92797,s41042
s41041,s41042
s41041,s104412
s41042,s41046
s41042,s41043
s104412,s41043
s41046,s41044
s41043,s82807
s41043,s41044
s82807,s82808
s41044,s41048
s82808,s41049
s41048,s41049
s41048,s104413
s41049,s41051
s41049,s41054
s104413,s41051
s41051,s41053
s41051,s41052
s41054,s41052
s41053,s41055
s41052,s41057
s41052,s41055
s41057,s41056
s41055,s104414
s41055,s41056
s104414,s104415
s41056,s41058
s41058,s41059
s41058,s41062
s104415,s41059
s41059,s41060
s41059,s82809
s41062,s41060
s41060,s41063
s82809,s41064
s41063,s41066
s41063,s41065
s41064,s41065
s41066,s99635
s41065,s41067
s41067,s41068
s41067,s82810
s99635,s41068
s41068,s41070
s41068,s41069
s82810,s41069
s41070,s41071
s41069,s41071
s41069,s41072
s41071,s41074
s41071,s41073
s41072,s41073
s41074,s41075
s41073,s41080
s41073,s41075
s41080,s41076
s41075,s41076
s41075,s41077
s41076,s41078
s41077,s41079
s41079,s41081
s41078,s41081
s41078,s104416
s41081,s41083
s41081,s92798
s104416,s41083
s41083,s41085
s41083,s41084
s92798,s41084
s41085,s41086
s41084,s41086
s41084,s92799
s41086,s41088
s92799,s92800
s92800,s41100
s41088,s41090
s41100,s41091
s41090,s41091
s41090,s104417
s41091,s41092
s41091,s99636
s104417,s41092
s41092,s104418
s41092,s41096
s99636,s41095
s41095,s99637
s104418,s41097
s41096,s41097
s41097,s82811
s41097,s41099
s99637,s41099
s82811,s41101
s41099,s41101
s41099,s41102
s41101,s41103
s41101,s82812
s41102,s41103
s41103,s41105
s41103,s41106
s82812,s41105
s41105,s41107
s41105,s41110
s41106,s41107
s41107,s41108
s41107,s41109
s41110,s41108
s41108,s82813
s41108,s41111
s41109,s41111
s82813,s41112
s41111,s41112
s41111,s41113
s41112,s41114
s41113,s104419
s41114,s92801
s41114,s41115
s104419,s41115
s92801,s41116
s41115,s82814
s41115,s41116
s82814,s41118
s41116,s41117
s41117,s41119
s41118,s41120
s41120,s41121
s41119,s41121
s41119,s92803
s41121,s41123
s41121,s82815
s92803,s41123
s41123,s92804
s41123,s41124
s82815,s41124
s92804,s41126
s41124,s41125
s41126,s92805
s41125,s41127
s92805,s41128
s41127,s41128
s41127,s41129
s41128,s41130
s41128,s92806
s41129,s41130
